Ticker,Frequency,Name,Percentage
PYPL,16312,FedEx Corporation,0.08385927886572409
SO,6708,Monsanto Company,0.03448553473708173
SU,5331,Paypal Holdings Inc,0.027406437937296167
SYK,6355,Southern Co,0.03267077716967119
TJX,7882,Suncor Energy Inc. (,0.04052101741169919
BAM,4416,Stryker Corporation,0.02270246293961731
BBT,5397,TJX Companies Inc,0.02774574105188284
CNQ,4366,Brookfield Asset Man,0.022445415125536498
EBAY,11796,BB&T Corporation,0.06064272029794515
ECL,5333,Canadian Natural Res,0.0274167198498594
ICE,6030,eBay Inc,0.03099996637814592
MAR,7231,Ecolab Inc.,0.03717425487236702
MFC,3768,Intercontinental Exc,0.019371123269129986
VMW,8252,Marriott Internation,0.0424231712358972
ANTM,5955,Manulife Financial C,0.0306143946570247
CCL,6438,"VMware, Inc.",0.03309747654104534
CSX,7990,Anthem Inc,0.041076240690113744
ITW,5649,Carnival Corp,0.029041262034850135
LVS,6253,CSX Corporation,0.03214639962894634
PRU,5307,Illinois Tool Works ,0.027283054986537377
RTN,12902,Las Vegas Sands Corp,0.06632861794541271
ABEO,3928,Prudential Financial,0.020193676274188586
CPRX,1275,Raytheon Company,0.006554719259060704
GSAT,1614,Abeona Therapeutics ,0.008297503438528609
SPHS,1415,Catalyst Pharmaceuti,0.007274453138486977
SSH,393,"Globalstar, Inc.",0.002020395818675182
SYN,4158,Sophiris Bio Inc,0.02137609621896032
VGZ,412,,0.0021180739880258905
XXII,15266,,0.0784818385951535
GDX,8345,Vista Gold Corp.,0.042901280170087513
TBT,15831,22nd Century Group I,0.08138647889426667
aig,1722,Market Vectors Gold ,0.008852726716943163
fcx,448,ProShares UltraShort,0.002303148414164075
gGLD,327,,0.00168109270408851
nem,1318,,0.0067757803791702025
vxx,655,,0.003367326364458636
DJI,9441,,0.048535768254738904
EMC,2184,,0.011227848519049864
SQ,10241,,0.052648533280031905
USO,27387,EMC Corporation,0.14079536968462394
ATU,1507,Square Inc,0.007747421116395672
ITRI,1380,United States Oil Fu,0.007094519668630409
SCOR,299,Actuant Corporation,0.0015371459282032553
AVP,1938,"Itron, Inc.",0.009963173273772271
CERU,2430,"COMSCORE, Inc.",0.012492523764327459
HL,1919,"Avon Products, Inc.",0.009865495104421562
HTBX,1635,Cerulean Pharma Inc,0.00840546352044255
ODP,2193,Hecla Mining Company,0.011274117125584411
RT,1152,Heat Biologics Inc,0.0059223816364219065
TWER,360,Office Depot Inc,0.0018507442613818457
ARD,446,"Ruby Tuesday, Inc.",0.0022928665016008426
CNDT,927,Towerstream Corporat,0.004765666473058253
ELF,1634,Ardagh Group SA,0.008400322564160933
MULE,1181,Conduent Inc,0.006071469368588778
PE,1954,e.l.f. Beauty Inc,0.010045428574278129
ANET,4206,Mulesoft Inc,0.0216228621204779
ADP,8454,Parsley Energy Inc,0.04346164440478368
AMOV,2412,Arista Networks Inc,0.012399986551258369
AMX,4230,Automatic Data Proce,0.02174624507123669
BK,6394,America Movil SAB de,0.03287127446465423
EXCU,2205,America Movil SAB de,0.011335808600963806
F,43475,Bank of New York Mel,0.223503074343266
KMB,5788,,0.029755854957994786
KMI,8258,Ford Motor Company,0.042454016973586896
OXY,6265,Kimberly Clark Corp,0.03220809110432574
WFC,22424,Kinder Morgan Inc,0.11528080365896254
XOM,22246,Occidental Petroleum,0.11436571344083483
AET,8294,,0.04263909139972508
BCE,4238,Exxon Mobil Corporat,0.021787372721489617
CME,5516,Aetna Inc,0.028357514849395173
COF,6927,BCE Inc. (USA),0.03561140416275568
NOC,9205,CME Group Inc,0.04732250257227747
PSX,5966,Capital One Financia,0.03067094517612248
REGN,10424,Northrop Grumman Cor,0.05358932827956767
TRP,4106,Phillips 66,0.021108766492316276
ANH,1078,,0.005541950871582305
EBIO,2439,TransCanada Corporat,0.012538792370862006
EXTR,2888,Anworth Mortgage Ass,0.014847081741307697
OZM,1120,Eleven Biotherapeuti,0.005757871035410187
PIR,2076,"Extreme Networks, In",0.010672625240635312
REXX,1061,Och-Ziff Capital Man,0.005454554614794829
CLF,6390,Pier 1 Imports Inc,0.03285071063952776
ES_F,5187,Rex Energy Corporati,0.02666614023274343
CASC,786,Cliffs Natural Resou,0.004040791637350364
CTIC,1264,,0.006498168739962925
CTRV,1635,Cascadian Therapeuti,0.00840546352044255
IPI,2206,CTI BioPharma Corp,0.011340949557245421
NAVB,712,ContraVir Pharmaceut,0.003660360872510762
OGXI,1014,"Intrepid Potash, Inc",0.005212929669558866
RLOG,1588,Navidea Biopharmaceu,0.008163838575206587
ATO,1949,OncoGenex Pharmaceut,0.010019723792870049
CHTR,7431,"Rand Logistics, Inc.",0.03820244612869027
HON,7403,Atmos Energy Corpora,0.03805849935280502
LLY,10492,,0.05393891330671757
NKE,19619,Honeywell Internatio,0.10086042128902897
TD,5535,Eli Lilly and Co,0.028455193018745883
UPS,8651,Nike Inc,0.04447441279226208
AOS,1843,,0.009474782427018729
ADM,5816,United Parcel Servic,0.029899801733880044
CAH,5516,A. O. Smith Corp,0.028357514849395173
DFS,5753,Archer Daniels Midla,0.02957592148813822
EIX,4419,Cardinal Health Inc,0.02271788580846216
FIS,5048,Discover Financial S,0.025951547309598772
HCN,4331,Edison International,0.022265481655679927
IMO,4998,Fidelity National In,0.02569449949551796
K,6362,Welltower Inc,0.03270676386364251
AAOI,13345,Imperial Oil Ltd (US,0.0686060615781687
ALIM,847,Kellogg Company,0.004354389970528953
CDI,657,Applied Optoelectron,0.003377608277021869
HLIT,944,Alimera Sciences Inc,0.004853062729845729
ICD,608,CDI Corp.,0.003125701419222673
LIOX,68,Harmonic Inc,0.0003495850271499042
STML,1155,,0.005937804505266755
ACLS,1053,Lionbridge Technolog,0.005413426964541899
TMXN,217,,0.0011155875131107237
AMED,1146,Axcelis Technologies,0.005891535898732209
CVX,16170,Trimax Corp,0.08312926307373458
GE,34114,Amedisys Inc,0.17537858259105635
ORCL,15271,Chevron Corporation,0.07850754337656157
PG,12067,General Electric Com,0.06203591945026315
VZ,21588,Oracle Corporation,0.11098296420753136
ABC,3393,Procter & Gamble Co,0.0174432646635239
SBUX,28429,Verizon Communicatio,0.14615224613006805
AEP,5087,AmerisourceBergen Co,0.026152044604581808
BSX,6021,Starbucks Corporatio,0.03095369777161137
BX,7973,American Electric Po,0.04098884443332627
EXC,5074,Boston Scientific Co,0.026085212172920792
FMX,3235,Blackstone Group LP,0.01663099357102853
HCA,5095,Exelon Corporation,0.026193172254834734
LUV,8493,Fomento Economico Me,0.04366214169976671
SPGI,4578,HCA Healthcare Inc,0.023535297857239137
BAX,5246,Southwest Airlines C,0.026969456653358787
BLX,5956,S&P Global Inc,0.03061953561330632
BOSC,726,Baxter International,0.003732334260453389
CVSL,92,Banco Latinoamerican,0.000472967977908694
CYH,3245,BOS Better OnLine So,0.016682403133844694
PTNR,1023,,0.005259198276093412
PVA,782,Community Health Sys,0.004020227812223899
THC,6826,Partner Communicatio,0.03509216757831244
ALDR,3435,,0.01765918482735178
TEVA,21608,Tenet Healthcare Cor,0.11108578333316368
PM,8239,Alder Biopharmaceuti,0.042356338804236185
VUZI,8674,Teva Pharmaceutical ,0.04459265478673925
amd,2189,Philip Morris Intern,0.011253553300457946
AREX,1403,,0.0072127616631075826
ATRS,1257,,0.006462182045991612
GUID,1058,Approach Resources I,0.00543913174594998
HHS,585,Antares Pharma Inc,0.0030074594247454997
MIFI,100,"Guidance Software, I",0.0005140956281616238
NNA,658,Harte Hanks Inc,0.0033827492333034846
NOG,600,Novatel Wireless Inc,0.0030845737689697435
NWBO,3508,Navios Maritime Acqu,0.018034474635909768
AFL,5635,"Northern Oil & Gas, ",0.028969288646907503
EA,9598,Northwest Biotherape,0.04934289839095266
ISRG,7629,AFLAC Incorporated,0.039220355472450286
SCCO,3585,Electronic Arts Inc.,0.018430328269594214
SRE,4665,"Intuitive Surgical, ",0.023982561053739755
SYF,5372,Southern Copper Corp,0.027617217144842436
SYY,5508,Sempra Energy,0.028316387199142243
BATRA,122,Synchrony Financial,0.0006271966663571811
HOG,6398,SYSCO Corporation,0.03289183828978069
AXAS,1228,Liberty Braves Group,0.0063130943138247405
HIL,508,Harley-Davidson Inc,0.0026116057910610495
MLNK,471,Abraxas Petroleum Co,0.0024213904086412483
PEIX,1139,Hill International I,0.0058555492047608956
RTK,945,ModusLink Global Sol,0.004858203686127346
UEC,1570,Pacific Ethanol Inc,0.008071301362137495
XOMA,2405,"Rentech, Inc.",0.012363999857287054
WYNN,7837,Uranium Energy Corp.,0.04028967437902646
BNS,5012,,0.02576647288346059
COST,23161,"Wynn Resorts, Limite",0.11906968843851369
CVS,9761,Bank of Nova Scotia,0.050180874264856096
DOW,10069,Costco Wholesale Cor,0.051764288799593904
TWX,11449,CVS Health Corp,0.05885880846822431
TXN,6695,Dow Chemical Co,0.03441870230542072
AUY,2510,Time Warner Inc,0.012903800266856759
BVTK,65514,Texas Instruments In,0.3368046098338062
DOLV,79245,Yamana Gold Inc. (US,0.4073950805366788
ELTZ,132,Bravatek Solutions I,0.0006786062291733435
FNMA,7393,Dolat Ventures Inc,0.038007089789988846
IAG,3425,Elite Group Inc,0.017607775264535615
MUX,1810,Federal National Mor,0.009305130869725392
PLXW,4,IAMGOLD Corp (USA),2.0563825126464953e-05
UPCO,91,McEwen Mining Inc,0.0004678270216270777
CBK,1203,,0.006184570406784335
CVGI,988,UNIVERSAL POTASH C C,0.005079264806236844
GLUU,4415,Christopher & Banks ,0.02269732198333569
IMN,15,Commercial Vehicle G,7.711434422424359e-05
RKDA,472,Glu Mobile Inc.,0.0024265313649228645
SREV,507,,0.002606464834779433
WTI,11917,Arcadia Biosciences ,0.061264776008020716
CVEO,1084,Servicesource Intern,0.005572796609272002
EGLE,1307,"W&T Offshore, Inc.",0.006719229860072424
GORO,629,,0.0032336615011366136
PTX,1635,,0.00840546352044255
SINO,1134,Gold Resource Corpor,0.0058298444233528144
CISCO,58,Pernix Therapeutics ,0.00029817546433374184
ADI,7896,Sino-Global Shipping,0.04059299079964182
ALL,7582,,0.038978730527214324
APD,5109,"Analog Devices, Inc.",0.026265145642777363
DISH,6370,Allstate Corp,0.03274789151389544
HUM,7158,Air Products & Chemi,0.03679896506380904
INTU,6687,DISH Network Corp,0.03437757465516779
SHW,5491,Humana Inc,0.028228990942354766
STT,5751,Intuit Inc.,0.029565639575574988
VLO,9134,Sherwin-Williams Co,0.04695749467628272
SQQQ,4014,State Street Corp,0.02063579851440758
AXN,325,Valero Energy Corpor,0.0016708107915252776
BLDP,1578,ProShares Trust Ultr,0.008112429012390425
OCLS,45,Aoxing Pharmaceutica,0.00023134303267273072
SYMX,904,Ballard Power System,0.00464742447858108
agn,870,,0.0044726319650061274
ko,2115,Synthesis Energy Sys,0.010873122535618346
myl,574,,0.002950908905647721
vrx,1332,,0.00684775376711283
baba,3127,,0.016075770292613978
wmt,4552,,0.023401632993917117
AOBC,2885,,0.01483165887246285
AAN,1949,,0.010019723792870049
CONN,1898,American Outdoor Bra,0.00975753502250762
RCII,2307,"Aaron's, Inc.",0.011860186141688663
HACK,650,Conn's Inc,0.0033416215830505552
AFAM,962,Rent-A-Center Inc,0.004945599942914821
CIEN,5938,,0.030526998400237225
DVA,1829,Almost Family Inc,0.0094028090390761
ABX,11143,Ciena Corporation,0.057285675846049745
aqms,80,Davita Inc,0.00041127650252929907
BRZS,3,Barrick Gold Corp (U,1.5422868844848717e-05
EEM,5457,,0.028054198428779813
VALE,7282,,0.03743644364272945
B,8027,iShares MSCI Emergin,0.04126645607253354
BRKR,1037,Vale SA (ADR),0.00533117166403604
AZUL,527,Barnes Group Inc.,0.0027092839604117578
AMKR,1037,Bruker Corporation,0.00533117166403604
abev,21,Azul SA (ADR),0.000107960081913941
itub,18,"Amkor Technology, In",9.253721306909229e-05
pbr,311,,0.0015988374035826502
ugp,1,,5.140956281616238e-06
vale,605,,0.0031102785503778242
viv,1,,5.140956281616238e-06
ATHM,1857,,0.009546755814961354
AVB,3819,,0.019633312039492416
BHI,5199,Autohome Inc (ADR),0.02672783170812282
CMI,6003,AvalonBay Communitie,0.03086116055854228
FISV,5330,Baker Hughes Incorpo,0.027401296981014553
GLW,7558,Cummins Inc.,0.03885534757645553
ILMN,6707,Fiserv Inc,0.03448039378080011
ORLY,7654,Corning Incorporated,0.03934887937949069
PPL,4071,"Illumina, Inc.",0.020928833022459705
WY,4823,O'Reilly Automotive ,0.02479483214623512
ZBH,4491,PPL Corp,0.023088034660738527
ALE,2280,Weyerhaeuser Co,0.011721380322085024
PeP,560,Zimmer Biomet Holdin,0.0028789355177050936
Teva,311,ALLETE Inc,0.0015988374035826502
tst,322,,0.0016553879226804287
TLT,27652,,0.14215772309925223
BEN,4738,,0.024357850862297737
ED,5546,iShares Barclays 20+,0.028511743537843658
HSY,6778,"Franklin Resources, ",0.03484540167679486
MTB,4415,"Consolidated Edison,",0.02269732198333569
NWL,5146,Hershey Co,0.02645536102519716
PCAR,4965,,0.025524847938224626
VFC,5088,Newell Brands Inc,0.026157185560863425
WDC,13303,PACCAR Inc,0.06839014141434083
WMB,5438,VF Corp,0.02795652025942911
ARDM,690,Western Digital Corp,0.0035472598343152047
anet,28,Williams Companies I,0.0001439467758852547
ALLY,2395,Aradigm Corporation,0.01231259029447089
COL,5021,,0.025812741489995135
ELOQ,5,Ally Financial Inc,2.5704781408081192e-05
GLOP,983,"Rockwell Collins, In",0.005053560024828762
GMED,1279,Eloqua Inc,0.006575283084187169
ARMK,1440,GasLog Partners LP,0.007402977045527383
HCC,1484,Globus Medical Inc,0.0076291791219184986
QSII,1158,Aramark,0.005953227374111605
Baba,222,Warrior Met Coal LLC,0.0011412922945188049
BIVV,1554,"Quality Systems, Inc",0.007989046061631635
NQ_F,3146,,0.016173448461964685
BMI,1229,Bioverativ Inc,0.006318235270106357
ATI,1807,,0.009289708000880543
AKAM,3204,"Badger Meter, Inc.",0.016471623926298428
AMC,3795,Allegheny Technologi,0.019509929088733627
OIH,1401,"Akamai Technologies,",0.007202479750544351
RAD,11504,AMC Entertainment Ho,0.05914156106371321
SKT,2145,,0.011027351224066832
FNSR,6018,Rite Aid Corporation,0.030938274902766523
RPRX,3903,Tanger Factory Outle,0.02006515236714818
BTG,1135,Finisar Corporation,0.005834985379634431
AVT,1980,Repros Therapeutics ,0.010179093437600152
AXL,1451,B2Gold Corp,0.007459527564625162
FHBC,34,"Avnet, Inc.",0.0001747925135749521
VGID,144,American Axle & Manu,0.0007402977045527383
PMCB,14631,FERNHILL BEVERAGE CO,0.07521733135632719
LQD,1285,V GROUP INC COM USD0,0.006606128821876866
NAD,201,Pharmacyte Biotech I,0.001033332212604864
VRP,195,iShares IBoxx $ Inve,0.0010024864749151666
SBS,1046,Nuveen Dividend Adva,0.005377440270570586
MDT,9504,,0.04885964850048074
achn,43,Companhia de Saneame,0.00022106112010949824
auph,584,,0.003002318468463883
HALO,3632,,0.01867195321483018
IWM,38766,,0.19929431121313512
TF_F,177,Halozyme Therapeutic,0.0009099492618460742
CAG,3252,iShares Russell 2000,0.016718389827816007
CLX,3312,,0.017026847204712984
DPS,2618,Conagra Brands Inc,0.013459023545271313
KHC,7166,Clorox Co,0.03684009271406197
AGIO,2193,Dr Pepper Snapple Gr,0.011274117125584411
XRT,4726,Kraft Heinz Co,0.024296159386918342
AL,1570,Agios Pharmaceutical,0.008071301362137495
FXR,88,SPDR S&P Retail (ETF,0.000452404152782229
OSK,1604,Air Lease Corp,0.008246093875712446
MA,12359,First Trust Ind/Prod,0.0635370786844951
MO,9727,Oshkosh Corp,0.050006081751281156
RY,5267,Mastercard Inc,0.027077416735272725
UNH,10851,Altria Group Inc,0.05578451661181781
ALBO,862,,0.004431504314753198
TWLO,4361,UnitedHealth Group I,0.022419710344128416
AEXE,1643,,0.00844659117069548
DGIX,39,Twilio Inc,0.0002004972949830333
LOGG,104,TWL Corporation,0.0005346594532880888
MKAU,17993,Aim Exploration Inc,0.09250122637512098
CPL,457,Dyna Group Internati,0.002349417020698621
ERJ,1189,Lifelogger Technolog,0.006112597018841708
JNUG,5870,MK Automotive Inc,0.03017741337308732
PBR.A,261,CPFL Energia S.A. (A,0.0013417895895018383
UA,7639,Embraer SA (ADR),0.03927176503526645
AP,944,,0.004853062729845729
ALR,1800,Petroleo Brasileiro ,0.009253721306909228
ATH,1322,Under Armour Inc,0.006796344204296667
ASUR,1627,Ampco-Pittsburgh Cor,0.00836433587018962
VTR,3527,Alere Inc,0.01813215280526047
BSBR,789,Athene Holding Ltd,0.004056214506195212
MHR,265,Asure Software Inc,0.0013623534146283032
NDRO,604,"Ventas, Inc.",0.003105137594096208
BAH,2160,Banco Santander Bras,0.011104465568291075
BBY,13543,,0.06962397092192872
AQN,553,Enduro Royalty Trust,0.0028429488237337796
AMH,1767,Booz Allen Hamilton ,0.009084069749615894
ALLE,1479,Best Buy Co Inc,0.0076034743405104166
AHT,1526,,0.007845099285746381
ASH,2017,American Homes 4 Ren,0.010369308820019954
AUO,1399,Allegion PLC,0.007192197837981118
APA,4492,Ashford Hospitality ,0.023093175617020144
BCEI,1102,,0.005665333822341095
AU,1984,AU Optronics Corp (A,0.010199657262726617
APRI,2077,Apache Corporation,0.010677766196916927
NEM,6896,Bonanza Creek Energy,0.03545203451802558
NOV,2951,AngloGold Ashanti Li,0.015170961987049519
WBA,8978,Apricus Biosciences ,0.04615550549635059
BDN,1135,Newmont Mining Corp,0.005834985379634431
ARW,1718,National-Oilwell Var,0.008832162891816698
ALB,3769,Walgreens Boots Alli,0.019376264225411603
ARCX,835,Brandywine Realty Tr,0.004292698495149559
KKR,2780,"Arrow Electronics, I",0.014291858462893143
BEP,1279,Albemarle Corporatio,0.006575283084187169
CFG,2037,Arc Logistics Partne,0.010472127945652278
DDR,1956,KKR & Co. L.P.,0.010055710486841363
VIPS,4606,Brookfield Renewable,0.023679244633124395
ABUS,838,Citizens Financial G,0.004308121363994407
BOFI,1519,DDR Corp,0.0078091125917750664
GTS,1096,Vipshop Holdings Ltd,0.005634488084651398
HQY,2154,Arbutus Biopharma Co,0.011073619830601377
PBY,5260,"BofI Holding, Inc.",0.027041430041301415
CLDC,719,Triple-S Management ,0.0036963475664820757
CBOE,2701,Healthequity Inc,0.01388572291664546
cvs,374,Pep Boys - Manny Moe,0.0019227176493244733
amzn,13258,China Lending Corp,0.06815879838166809
BASI,216,"CBOE Holdings, Inc",0.0011104465568291075
avgr,73,,0.0003752898085579854
ECYT,2197,,0.011294680950710876
APTY,8945,Bioanalytical System,0.04598585393905725
CGAC,2953,,0.015181243899612751
EFIN,4042,"Endocyte, Inc.",0.020779745290292837
ENRT,8395,APT Systems Inc,0.04315832798416832
EXAD,4961,Code Green Apparel C,0.025504284113098158
GRPV,2677,EASTN MICH FINL COM ,0.013762339965886671
IHSI,2730,Enertopia Corp,0.014034810648812332
RITE,2679,Experience Art and D,0.013772621878449902
SDVI,7001,Gripevine Inc,0.035991834927595286
COHR,2629,Intelligent Highway ,0.01351557406436909
ARA,637,MineralRite Corp,0.003274789151389544
HIMX,4950,Signature Devices In,0.02544773359400038
LC,3745,"Coherent, Inc.",0.019252881274652814
treet,104,American Renal Assoc,0.0005346594532880888
BBL,1300,"Himax Technologies, ",0.0066832431661011105
BZF,33,LendingClub Corp,0.00016965155729333587
DAX,22027,,0.11323984401516089
CL_F,4305,BHP Billiton plc (AD,0.022131816792357907
BCR,2507,,0.012888377398011911
BERY,1441,,0.007408118001808999
BBBY,4977,,0.025586539413604018
MAT,5675,C R Bard Inc,0.029174926898172155
DDD,3920,Berry Global Group I,0.020152548623935652
UBER,761,Bed Bath & Beyond In,0.003912267730309957
XLF,8151,"Mattel, Inc.",0.041903934651453964
AVDL,901,3D Systems Corporati,0.004632001609736231
DMPI,1966,,0.010107120049657524
AVGR,3198,Financial Select Sec,0.01644077818860873
CNP,2242,,0.011526023983383607
CPN,4456,DelMar Pharmaceutica,0.02290810119088196
blue,533,Avinger Inc,0.002740129698101455
ARLZ,1425,"CenterPoint Energy, ",0.00732586270130314
ardm,12,Calpine Corporation,6.169147537939487e-05
BLJ,46,,0.000236483988954347
BLE,55,Aralez Pharmaceutica,0.00028275259548889316
CBG,2336,,0.012009273873855532
ARM,764,Blackrock New Jersey,0.003927690599154806
abus,90,BlackRock Municipal ,0.00046268606534546143
CAMT,2176,CBRE Group Inc,0.011186720868796934
NVEE,1489,,0.00765488390332658
OIL,15578,,0.08008581695501776
DRI,4231,Camtek LTD.,0.021751386027518305
EGHT,1714,NV5 Global Inc,0.008811599066690233
HDS,2725,,0.01400910586740425
TUBE,450,"Darden Restaurants, ",0.002313430326727307
ZFGN,869,"8x8, Inc.",0.004467491008724511
DEPO,2517,HD Supply Holdings I,0.012939786960828072
ARCO,1096,TubeMogul Inc,0.005634488084651398
DFFN,1174,,0.0060354826746174635
NYT,2106,Depomed Inc,0.010826853929083799
CENT,1208,Arcos Dorados Holdin,0.006210275188192416
AYA,1658,Diffusion Pharmaceut,0.008523705514919723
dcth,2474,New York Times Co,0.012718725840718575
axas,8,Central Garden & Pet,4.1127650252929905e-05
BDE,796,,0.004092201200166526
PRAH,1436,,0.007382413220400919
PSMI,13,,6.68324316610111e-05
RANJY,9,Black Diamond Inc,4.6268606534546144e-05
CRESY,796,PRA Health Sciences ,0.004092201200166526
PAMP,695,Peregrine Semiconduc,0.003572964615723286
YPF,2753,RANDSTAD HLDGS NV UN,0.014153052643289503
cdr,8,Cresud S.A.C.I.F. y ,4.1127650252929905e-05
CSIQ,4172,,0.021448069606902948
IONS,3772,YPF SA (ADR),0.01939168709425645
MCRB,1393,,0.00716135210029142
DY,2183,Canadian Solar Inc.,0.011222707562768249
OLED,2949,Ionis Pharmaceutical,0.015160680074486288
CNI,4372,,0.022476260863226197
COP,8298,"Dycom Industries, In",0.042659655224851545
